0,1,2
12.06016895,4.339112457389607,11.36523846140192
11.61818524,3.4966670916595497,11.17335681010167
11.14859508,2.7124291466225405,10.893510452470096
10.65800442,1.9926419966769235,10.537426426702986
10.15289871,1.3410821312210375,10.11692393099615
9.639477357,0.7592914266532227,9.64345810354537
9.123520523,0.24688317037181884,9.12776880254648
8.610290187,-0.19811358322483308,8.579636376195253
8.104464416,-0.5789015397383919,8.007736662687503
7.610102217,-0.8995784317705202,7.419581690219021
7.130634752,-1.164832163922875,6.821528626985615
6.668878265,-1.3796775637971168,6.218839191183087
6.227063858,-1.5492388209949055,5.6157730710072356
5.806879461,-1.6785773251179013,5.015700724653863
5.409519806,-1.7725617597677634,4.421224240318765
5.035740894,-1.8357753995461523,3.834297336197754
4.685916084,-1.872455172054726,3.256338750486613
4.360091551,-1.8864565148951462,2.6883352213811618
4.058039383,-1.8812383406690711,2.1309318470771883
3.779307336,-1.8598635749781611,1.5845096057705006
3.523264381,-1.8250108254240767,1.0492501156568972
3.289141703,-1.7789937326084768,0.5251886049321817
3.07606904,-1.7237853081330217,0.012256391792145216
2.883106411,-1.6610450585993703,-0.48968567556739684
2.709271431,-1.592147259609182,-0.9808214889506481
2.553562518,-1.5182092157641183,-1.461360200161816
2.414978297,-1.440118589665838,-1.931521811005093
2.292533616,-1.3585592649160003,-2.3915268132846834
2.185272516,-1.2740353671162652,-2.841588828804782
2.092278545,-1.1868932268682935,-3.281909649369576
2.012682762,-1.0973411967737439,-3.7126759567832877
1.945669756,-1.0054673054342769,-4.134057162850098
1.890482,-0.9112548224515504,-4.546204179374214
1.846422799,-0.814595810427226,-4.949248608159834
1.81285809,-0.715302786962964,-5.343302201011164
1.789217314,-0.6131186546604217,-5.728456399732385
1.774993546,-0.5077250041212609,-6.104781876127708
1.769743056,-0.39874898594714026,-6.472327832001329
1.773084447,-0.28576886273972124,-6.831121139157457
1.78469749,-0.16831839010065996,-7.181165139400275
1.804321752,-0.04589018163161995,-7.522438124533991
1.831755124,0.0820618260657402,-7.854891416362802
1.866852294,0.21612068438976229,-8.178446996690916
1.90952324,0.35690537673878575,-8.492994717322516
1.959731772,0.5050702955111481,-8.798388900061806
2.017494163,0.661305125105194,-9.094444436712996
2.082877881,0.8263350099192603,-9.380932259080272
2.156000437,1.0009208883516894,-9.657574038967839
2.237028343,1.1858598498008208,-9.924036238179896
2.326176172,1.3819853956649943,-10.17992323852064
2.423705696,1.5901674093425502,-10.42476929682432
2.52992507,1.8113116932318296,-10.658028636428723
2.645188022,2.0463588397311727,-10.879065237796025
2.769892984,2.2962822012389186,-11.087142194015286
2.904482095,2.562084680153409,-11.281410444736455
3.049439986,2.844794001872984,-11.46089531960948
3.205292235,3.145456072795981,-11.624481308284302
3.372603363,3.465125967320744,-11.770895600410872
3.551974197,3.804855993845612,-11.898689945639129
3.744038416,4.165680183768925,-12.006221403619026
3.949458077,4.548594585489023,-12.091631674000503
4.168917767,4.954532255404246,-12.152825846433517
4.403117172,5.384332335912936,-12.187450510568002
4.652761626,5.8387019364134325,-12.192872306053905
4.918550206,6.3181697013040745,-12.166157832541185
5.201160979,6.823030039983202,-12.104056029679779
5.501232783,7.353276624849158,-12.002985097119629
5.819342987,7.90852421030028,-11.85902633451068
6.155980694,8.48791794073491,-11.66792743150289
6.511514674,9.090029419551387,-11.425119317746196
6.886155514,9.712740363148052,-11.125751242890555
7.279911503,10.353114107923245,-10.764748266585897
7.692537938,11.00725910027531,-10.336899358482174
8.12347983,11.67018636660258,-9.836979078229342
8.571808358,12.335670873303398,-9.259913895477334
9.03615216,12.996124216776106,-8.600995579876104
9.51462513,13.642492803419044,-7.856148571075591
10.00475346,14.264198509630551,-7.022252968725749
10.50340597,14.84914206180897,-6.097520492476522
11.00673287,15.383792086352639,-5.081915601977854
11.5101197,15.853384419659896,-3.9776041268796853
12.00816423,16.242253988129086,-2.789404046831975
12.49468512,16.534316738158545,-1.525200411484665
12.96277161,16.713708766146613,-0.1962751304876904
13.40488255,16.76557331849164,1.1825025365089852
13.81300095,16.676966111591952,2.592684959855431
14.178847,16.437824761845896,4.012507159901693
14.49414715,16.041924135651815,5.417437676997822
14.75095038,15.48771950940805,6.781029651493874
14.94197598,14.778970699512932,8.076046143739918
15.06097031,13.925046442364806,9.275791654085989
15.10304529,12.940832244362019,10.355542822882141
15.06496871,11.846209921902902,11.293939880478437
14.94537917,10.6651228713858,12.074197527224932
14.7449023,9.42430871920905,12.684994873471673
14.46615592,8.151817504910083,13.120953749568713
14.11364178,6.875470276582685,13.382658505866114
13.69353381,5.621412490459722,13.476235182713923
13.21338283,4.412897563774073,13.412561950462196
12.6817649,3.2693954107586047,13.206221739460988
12.10790329,2.206070141646192,12.874327090060353
11.50129371,1.2336219556697086,12.435343122610337
10.87135783,0.3584468890620225,11.908014187461006
10.22714399,-0.4169577759439911,11.310467434962417
9.577086735,-1.0934255841154614,10.659532455464607
8.928829682,-1.6744713032195166,9.97028400931764
8.289110528,-2.1656283770232823,9.255791206871564
7.663702404,-2.5738254482938885,8.527040528476435
7.057403125,-2.9068357357984618,7.792992724482321
6.474062756,-3.1728173543041307,7.06073371523926
5.916639472,-3.3799489062976105,6.3356822110973035
5.387274879,-3.536156410143965,5.621824822406514
4.887380838,-3.648921485927846,4.9219552995169495
4.417731404,-3.725157837733906,4.2379022227786525
3.978554968,-3.771142600646798,3.57073509254168
3.569623024,-3.7924899107511703,2.920943989156092
3.190333077,-3.794155387131676,2.2885908329719364
2.839784217,-3.780462167872969,1.6734333843392717
2.51684462,-3.7551410280596977,1.0750239136081445
2.22021073,-3.7213788227765177,0.4927859411286185
1.94845829,-3.6818708161080766,-0.0739279927492601
1.700085687,-3.6388739461390283,-0.6257938476754344
1.473550167,-3.5942588609540262,-1.163486173299856
1.267297615,-3.549559313637719,-1.6876579192724597
1.079786592,-3.5060181682747604,-2.1989276352432023
0.909507336,-3.4646294819498014,-2.6978723208620257
0.754996381,-3.4261765707474936,-3.1850241957788716
0.614847438,-3.39126606775249,-3.6608703596436967
0.487719082,-3.3603581340494406,-4.12585425210644
0.37233978,-3.3337930547229986,-4.580378282817047
0.267510697,-3.3118144948578148,-5.024807111425462
0.172106699,-3.2945897085385423,-5.4594711375816365
0.085075876,-3.2822270158498306,-5.884670090935513
